id_deputado,nome_completo,sexo,uf,partido_atual,profissao,eleicao_ocupacao,eleicao_grau_instrucao,eleicao_partido,situacao,data_nascimento,data_falecimento,ano_inicio,data_saida,soma_documento,soma_glosa,soma_liquido
141492,Manuela Pinto Vieira D'Ávila,F,RS,PCDOB,271,26,Superior completo,PCDOB,E,1981-08-18,,2011,,1348248.24,10375.09,1337873.15
141493,Marcelo Augusto Da Eira Correa,M,AM,PSB,386,198,Superior completo,PSB,E,1977-01-09,,2007,,695834.18,5953.44,689880.74
141494,Marcelo De Araújo Melo,M,GO,PMDB,399,,,,E,1958-10-11,,2007,,574821.62,6797.46,568024.16
141495,Marcelo Zaturansky Nogueira Itagiba,M,RJ,PSDB,161,136,Superior completo,PSDB,E,1956-03-20,,2007,2009-11-12,555687.90,14830.19,540857.71
141496,Márcio Henrique Junqueira Pereira,M,RR,PROS,372,26,Ensino médio completo,DEM,S,1968-01-27,,2007,2013-08-29,912263.34,1961.63,908201.71
141497,Márcio Luiz França Gomes,M,SP,PSB,199,26,Superior completo,PSB,E,1963-06-23,,2007,,875381.40,2603.09,871719.94
141498,Marco Aurélio Ubiali,M,SP,PSB,0,26,Superior completo,PSB,E,1949-10-07,,2007,,1226390.30,7621.38,1218768.92
141499,Marcos Antônio Ramos Da Hora,M,PE,PRB,0,145,Ensino médio completo,PRB,E,1963-11-02,,2007,2007-03-29,708838.48,25781.58,683056.90
141500,Marcos Montes Cordeiro,M,MG,PSD,158,26,Superior completo,DEM,E,1949-08-03,,2007,2011-10-26,1568115.07,26999.06,1528850.40
141501,Maria Aparecida Diogo Braga,F,RJ,PT,96,,,,E,1958-01-20,,2007,,520745.53,9010.41,511735.12
141502,Maria Dalva De Souza Figueiredo,F,AP,PT,302,245,Superior completo,PT,E,1961-04-25,,2007,,1616058.03,11721.84,1604336.19
141503,Maria Do Socorro Jô Moraes,F,MG,PCDOB,351,26,Superior incompleto,PCDOB,E,1946-08-09,,2007,,1512611.70,23581.93,1476559.25
141504,Maria Lucenira Ferreira Oliveira Pimentel,F,AP,PR,379,245,Ensino médio completo,PR,E,1957-10-20,,2007,,421514.67,3200.39,418314.28
141505,Marina Terra Maggessi De Souza,F,RJ,PPS,421,,,,E,1959-02-11,,2007,,527759.74,2513.49,525246.25
141506,Maurício Gonçalves Trindade,M,BA,PROS,140,26,Superior completo,PR,L,1962-09-10,,2007,2013-10-07,1424167.55,36036.04,1340131.51
141507,Mauro Mariani,M,SC,PMDB,389,26,Superior completo,PMDB,E,1964-01-08,,2007,,1181068.03,16261.92,1163443.18
141508,Mauro Nazif Rasul,M,RO,PSB,196,196,Superior completo,PSB,V,1959-01-30,,2007,,515158.04,5900.01,507710.85
141509,Miguel Corrêa Da Silva Júnior,M,MG,PT,409,26,Superior completo,PT,E,1978-06-11,,2007,,1376658.76,51989.16,1310787.61
141510,Neilton Mulim Da Costa,M,RJ,PR,344,26,Superior completo,PR,V,1962-07-22,,2007,,1074839.76,3089.09,1071750.67
141511,Nelson Goetten De Lima,M,SC,PR,403,,,,E,1955-12-16,,2007,,570424.39,740.18,569684.21
141512,Neudo Ribeiro Campos,M,RR,PP,201,,,,V,1946-09-01,,2007,,512441.37,3322.85,509118.52
141513,Olavo Bilac Pinto Neto,M,MG,PR,199,26,Superior completo,PR,L,1963-06-08,,2007,,522598.40,2428.10,520170.30
141514,Osmar Ribeiro De Almeida Júnior,M,PI,PCDOB,99,26,Superior completo,PCDOB,E,1959-10-08,,2007,,1468439.26,31871.37,1421567.89
141515,Otavio Santos Silva Leite,M,RJ,PSDB,55,26,Superior completo,PSDB,E,1961-07-29,,2007,,1342670.43,17845.94,1324718.19
141516,Paulo Abi-Ackel,M,MG,PSDB,199,26,Superior completo,PSDB,E,1963-06-21,,2007,,1532271.04,46291.73,1458973.09
141517,Paulo Henrique Ellery Lustosa Da Costa,M,CE,PP,151,26,Superior completo,PMDB,E,1968-02-08,,2007,2013-10-03,728539.58,19670.98,700368.60
141518,Paulo Pereira Da Silva,M,SP,SDD,244,26,Ensino médio completo,PDT,E,1956-02-24,,2007,2013-10-01,519592.11,1329.51,518262.60
141519,Paulo Piau Nogueira,M,MG,PMDB,36,26,Superior completo,PMDB,V,1953-08-23,,2007,,1102956.91,23631.78,1079325.13
141520,Paulo Renato Costa Souza,M,SP,PSDB,45,,,,E,1945-09-10,,2007,,13826.30,346.84,13479.46
141521,Paulo Roberto Manoel Pereira,M,RS,PTB,248,,,,E,1961-12-10,,2007,,620729.11,6606.60,614122.51
141522,Raimundo Sabino Castelo Branco Maués,M,AM,PTB,168,26,Ensino médio completo,PTB,E,1964-08-31,,2007,,1567308.35,54595.00,1432713.35
141523,Raul Jean Louis Henry Júnior,M,PE,PMDB,45,26,Superior completo,PMDB,E,1964-06-06,,2007,,1729367.87,18212.01,1711155.86
141524,Raymundo Veloso Silva,M,BA,PMDB,380,199,Superior completo,PMDB,E,1938-01-11,,2007,,617255.98,15328.61,601927.37
141525,Rebecca Martins Garcia,F,AM,PP,45,26,Superior completo,PP,L,1973-04-28,,2007,,1050718.10,19939.11,1030778.99
141526,Reinaldo Nogueira Lopes Cruz,M,SP,PDT,429,,,,V,1967-09-17,,2007,,288.62,0.00,288.62
141527,Renato Delmar Molling,M,RS,PP,260,26,Superior completo,PP,E,1960-10-01,,2007,,1423252.04,21711.77,1401540.27
141528,Renato Fauvel Amary,M,SP,PSDB,225,199,Superior completo,PSDB,E,1946-10-26,,2007,,558660.78,1532.01,557128.77
141529,Roberto Pereira De Britto,M,BA,PP,130,196,Superior completo,PP,E,1951-04-03,,2007,,1575545.38,19141.61,1516403.77
141530,Robson Lemos Rodovalho,M,DF,PP,357,,,,E,1955-08-15,,2007,2010-03-03,23923.91,0.00,23923.91
141531,Rodrigo Batista De Castro,M,MG,PSDB,22,245,Superior completo,PSDB,E,1971-07-15,,2007,,1431328.22,18130.13,1401684.96
141532,Rodrigo Santos Da Rocha Loures,M,PR,PMDB,44,,,,E,1966-11-13,,2007,,595035.04,4331.13,590703.91
141533,Rodrigo Sobral Rollemberg,M,DF,PSB,431,,,,E,1959-07-13,,2007,,328175.47,1259.47,326916.00
141534,Rogerio Martins Lisboa,M,RJ,DEM,199,288,Superior completo,PSB,E,1967-08-22,,2007,2007-04-23,550894.50,11835.91,539058.59
141535,Rogério Simonetti Marinho,M,RN,PSDB,0,45,Superior completo,PSDB,S,1963-11-26,,2007,,1225329.47,24022.68,1201306.79
141536,Rômulo José De Gouveia,M,PB,PSDB,170,,,,V,1965-03-19,,2007,,637277.06,8075.14,629201.92
141537,Rubens Moreira Mendes Filho,M,RO,PSD,195,199,Superior completo,PPS,E,1946-07-19,,2007,2011-10-26,1839030.85,34540.71,1774490.14
141538,Ruy Pauletti,M,RS,PSDB,69,26,Superior completo,PSDB,E,1936-02-15,,2007,,553830.00,14534.92,539295.08
141539,Sebastião Ferreira Da Rocha,M,AP,SDD,196,196,Superior completo,PDT,E,1958-01-21,,2007,2013-10-01,1708177.54,2707.79,1704452.07
141540,Sergio Antonio Nechar,M,SP,PP,376,26,Superior completo,PP,E,1951-06-26,,2007,2009-10-01,593795.44,10674.29,583121.15
141541,Sérgio De Oliveira Cunha,M,AC,PMN,237,,,,E,1960-04-20,,2007,,676207.27,144.61,676062.66
141542,Sérgio Ivan Moraes,M,RS,PTB,160,26,Ensino fundamental completo,PTB,E,1958-04-27,,2007,,1455721.74,7347.54,1447812.00
141543,Sétimo Waquim,M,MA,PMDB,90,90,Superior completo,PMDB,E,1949-11-27,,2007,,1564870.68,7035.54,1557835.14
141545,Silvio Roberto Cavalcanti Peccioli,M,SP,DEM,199,,,,V,1958-01-03,,2007,2007-04-23,0.00,0.00,0.00
141546,Solange Amaral,F,RJ,DEM,207,207,Superior completo,DEM,E,1953-06-03,,2007,2007-04-23,576656.66,26177.88,550478.78
141547,Solange Pereira De Almeida,F,RJ,PMDB,0,26,Superior completo,PMDB,S,1961-02-26,,2007,,775836.76,8880.40,766956.36
141548,Sueli Rangel Silva Vidigal,F,ES,PDT,431,26,Superior incompleto,PDT,E,1955-06-19,,2007,,934871.48,1320.28,930977.56
141549,Suely Santana Da Silva,F,RJ,PR,0,245,Ensino médio completo,PR,E,1976-08-26,,2007,,445968.41,1991.78,443976.63
141550,Talmir Rodrigues,M,SP,PV,196,26,Superior completo,PV,E,1958-12-10,,2007,,627099.64,13294.94,613804.70
141551,Urzeni Da Rocha Freitas Filho,M,RR,PSD,196,26,Superior completo,PSDB,E,1958-05-28,,2007,2013-09-24,1061879.75,16221.00,1045658.75
141552,Valtenir Luiz Pereira,M,MT,PROS,115,26,Superior completo,PSB,E,1971-11-24,,2007,2013-10-02,1410184.31,31838.20,1378346.11
141553,Vanderlei Macris,M,SP,PSDB,0,26,Superior completo,PSDB,E,1950-05-20,,2007,,1461680.90,16583.16,1444754.45
141554,Vicente Alves De Oliveira,M,TO,PR,119,,,,E,1957-10-01,,2007,,470255.90,4287.87,465968.03
141555,Vinicius Rapozo De Carvalho,M,RJ,PTDOB,408,,,,E,1966-01-07,,2007,,577041.06,20052.75,556988.31
141556,Vital Do Rêgo Filho,M,PB,PMDB,411,,,,E,1963-09-21,,2007,,751535.73,1761.92,749773.81
141557,Vitor Penido De Barros,M,MG,DEM,0,228,Superior completo,DEM,E,1942-06-26,,2007,,1378571.35,8726.57,1369826.85
141558,Waldir Maranhão Cardoso,M,MA,PP,122,196,Superior completo,PP,E,1955-08-04,,2007,,1170448.75,23117.52,1147331.23
141559,Waldir Neves Barbosa,M,MS,PSDB,214,,,,V,1963-01-31,,2007,,72718.83,5410.86,67307.97
141560,Walter Shindi Iihoshi,M,SP,PSD,0,26,Superior completo,DEM,E,1961-07-17,,2007,2011-10-26,1194598.55,6839.44,1173466.96
141561,Wandenkolk Pasteur Gonçalves,M,PA,PSDB,36,26,Superior completo,PSDB,E,1951-04-17,,2007,,1486239.57,14389.16,1459850.41
141562,Welington Coimbra,M,ES,PMDB,196,196,Superior completo,PMDB,E,1954-06-21,,2007,,1373458.22,21319.63,1352138.59
141563,William Boss Woo,M,SP,PPS,83,26,Superior completo,PPS,E,1968-11-27,,2007,2009-11-03,630927.56,2956.57,627970.99
141870,Vilson Luiz Covatti,M,RS,PP,199,26,Superior completo,PP,E,1957-01-26,,2007,,1613401.34,18914.04,1588019.24
143253,Edigar Evangelista Dos Anjos,M,BA,PV,0,,,,S,1959-01-14,,2007,,291033.66,258.75,290774.91
143254,Acélio Casagrande,M,SC,PMDB,0,,,,S,1961-12-01,,2007,,271693.39,5147.62,266545.77
143632,Domingos Gomes De Aguiar Neto,M,CE,PROS,415,258,Superior incompleto,PSB,L,1988-04-29,,2011,2013-10-08,837360.75,309.58,727755.75
145895,José Gerardo Corrêa De Arruda,M,CE,PMDB,0,228,Ensino médio completo,PMDB,E,1989-03-10,,2011,,155426.76,1315.90,134110.86
146307,Neri Geller,M,MT,PP,0,228,Ensino médio incompleto,PP,S,1968-11-07,,2011,,251857.50,1717.40,250140.10
146308,Francisco Gomes De Abreu,M,GO,PR,81,78,Superior completo,PR,S,1957-05-23,,2007,,105853.74,45.31,105808.43
146613,Marcelo Beltrão De Almeida,M,PR,PMDB,282,26,Superior completo,PMDB,E,1966-10-06,,2007,,370924.89,33.10,370891.79
146949,Roseane Cavalcante De Freitas,F,AL,PTDOB,12,178,Superior completo,PTDOB,E,1973-04-22,,2011,,950971.77,14169.67,936802.10
147653,Matteo Rota Chiarelli,M,RS,DEM,55,136,Superior completo,DEM,S,1966-11-10,,2007,,0.00,0.00,0.00
147975,Paulo César Da Guia Almeida,M,RJ,PR,196,26,Superior completo,PR,E,1960-06-18,,2007,2011-10-26,1375317.08,10321.34,1364995.74
148134,Victorio Galli Filho,M,MT,PMDB,0,90,Superior completo,PMDB,S,1961-04-30,,2007,,207905.59,1212.60,206692.99
148295,Walter Correia De Brito Neto,M,PB,PRB,0,78,Superior incompleto,PRB,V,1982-09-01,,2007,2007-11-01,0.00,0.00,0.00
149293,Saturnino Masson,M,MT,PSDB,160,,,,S,1944-11-29,,2007,,0.00,0.00,0.00
149327,Fábio Rodrigues De Oliveira,M,PB,PROS,0,26,Superior completo,DEM,E,1969-11-04,,2007,2013-10-02,1039824.24,5353.51,1034470.73
150418,Márcio Carlos Marinho,M,BA,PRB,372,26,Ensino médio completo,PRB,E,1970-12-12,,2007,,1601995.72,6933.82,1568831.70
150634,Ricardo Quirino Dos Santos,M,DF,PRB,0,245,Superior incompleto,PRB,S,1964-09-22,,2007,,63606.17,83.36,63522.81
150635,Márcio Alessandro Flexa De Oliveira,M,AP,PMDB,0,,,,S,1973-08-07,,2007,,0.00,0.00,0.00
150876,Eduardo Alves De Moura,M,MT,PPS,0,334,Superior completo,PPS,S,1951-08-23,,2007,,0.00,0.00,0.00
151208,Laercio José De Oliveira,M,SE,SDD,40,44,Superior completo,PR,E,1959-04-15,,2011,2013-10-02,966663.99,15830.64,950297.11
151214,Ronaldo De Brito Leite,M,AM,PHS,0,,,,S,1955-05-16,,2007,,0.00,0.00,0.00
151249,José Edmar De Castro Cordeiro,M,DF,PR,0,,,,S,1951-10-29,,2007,,90221.42,9132.68,81088.74
151965,José De Andrade Maia Filho,M,PI,DEM,0,26,Superior incompleto,DEM,E,1974-07-31,,2007,,652819.73,2207.01,650612.72
152605,Glauber De Medeiros Braga,M,RJ,PSB,99,258,Superior completo,PSB,E,1982-06-26,,2007,,1106757.20,10106.12,1096651.08
152606,Lucínio Castelo De Assumção,M,ES,PSB,0,26,Superior completo,PSB,E,1963-04-12,,2007,,610075.17,3408.02,606667.15
152607,José Vieira Lins,M,MA,PROS,0,26,Ensino médio incompleto,PR,E,1934-07-30,,2007,2013-10-09,1682736.17,37980.33,1635755.84
152608,Fernando Antônio Do Nascimento,M,PE,PT,0,26,Superior completo,PT,E,1953-06-10,,2007,,687009.63,3970.98,683038.65
152609,Elizeu Morais De Aguiar,M,PI,PTB,0,228,Superior incompleto,PTB,S,1966-05-28,,2007,,356291.42,2205.46,354085.96
152610,Benedito Roberto Alves Ferreira,M,SP,PTB,0,,,,E,1960-05-27,,2007,,428405.92,3324.23,425081.69
152611,Antonio Carlos Ramos,M,AL,PTB,0,160,Superior completo,PTB,E,1956-02-26,,2007,,671765.02,23486.35,648278.67
152865,Rodrigo Bethlem Fernandes,M,RJ,PMDB,0,26,Superior completo,PMDB,L,1971-02-15,,2007,,159703.69,1291.46,158412.23
153384,Emilia Therezinha Xavier Fernandes,F,RS,PT,150,167,Superior completo,PT,E,1949-07-18,,2007,,707849.76,23315.86,684533.90
154178,Milton Vieira Pinto,M,SP,DEM,0,,,,E,1962-09-16,,2007,,543272.64,5240.16,538032.48
154417,Jairo Paes De Lira,M,SP,PTC,393,,,,E,1953-03-30,,2007,,221960.47,1270.21,220690.26
154734,Fernando Chiarelli,M,SP,PDT,81,26,Superior completo,PDT,E,1957-01-21,,2007,,514297.39,36867.54,477429.85
154739,Jose Carlos Stangarlini,M,SP,PSDB,0,199,Superior completo,PSDB,E,1951-03-30,,2007,,341081.23,4250.82,336830.41
154919,Eleuses Vieira De Paiva,M,SP,PSD,0,196,Superior completo,DEM,E,1953-06-13,,2007,2011-10-26,1016927.29,7557.32,1008558.58
154996,Wilson Picler,M,PR,PDT,0,26,Superior completo,PDT,E,1964-01-09,,2007,,455660.48,13698.19,441962.29
154997,Emiliano José Da Silva Filho,M,BA,PT,0,304,Superior completo,PT,S,1946-02-05,,2007,,727703.99,13459.60,714244.39
155920,Antonio Geraldo De Souza Henriques Filho,M,RS,PSOL,0,,,,S,1972-02-20,,2007,,129128.94,6636.01,122492.93
156634,Bene André Camacho Araújo,M,MA,PTB,0,,,,S,1958-04-05,,2007,,164226.52,4169.88,160056.64
158328,Francisco Tarquinio Daltro,M,MT,PP,0,,,,S,1956-07-29,,2007,,25467.06,0.00,25467.06
159058,Angelo Crema Marzola Junior,M,TO,DEM,429,,,,E,1966-02-07,,2007,,138174.04,3604.28,134569.76
159237,Francisco De Assis Carvalho Gonçalves,M,PI,PT,12,222,Superior completo,PT,E,1961-09-09,,2011,,955030.38,18092.52,935807.77
159238,Marcus Vinícius Caetano Pestana Da Silva,M,MG,PSDB,109,26,Superior completo,PSDB,E,1960-06-13,,2011,,875267.25,17343.34,817444.25
159258,Vicente Paulo De Oliveira Selistre,M,RS,PSB,0,199,Superior completo,PSB,S,1964-04-17,,2011,,93475.83,50.89,93424.94
160396,José Humberto Soares,M,MG,PSD,171,160,Superior completo,PHS,E,1960-10-29,,2011,2013-10-16,767675.23,2606.77,765068.46
160426,Rogério Schumann Rosso,M,DF,PMDB,0,,,,E,1968-08-30,,2007,,0.00,0.00,0.00
160508,Afonso Bandeira Florence,M,BA,PT,82,397,Superior completo,PT,E,1960-10-15,,2011,,552994.10,3123.87,547407.18
160509,Jorginho Dos Santos Mello,M,SC,PR,8,26,Superior completo,PSDB,E,1956-07-15,,2011,2012-11-08,919368.37,1301.98,899457.50
160510,Luis Henrique De Oliveira Resende,M,MG,PTDOB,0,228,Superior incompleto,PTDOB,E,1971-07-23,,2011,,854478.67,8298.08,825492.39
160511,Alessandro Lucciola Molon,M,RJ,PT,264,397,Superior completo,PT,E,1971-10-28,,2011,,732952.52,13085.33,719867.19
160512,Aureo Lidio Moreira Ribeiro,M,RJ,SDD,399,228,Superior incompleto,PRTB,E,1979-02-17,,2011,2013-10-02,950348.68,23817.33,843382.11
160513,Luciano Fernandes Moreira,M,MA,PMDB,45,45,Superior completo,PMDB,V,1952-07-29,2011-06-16,2011,,140959.65,261.84,140697.81
160514,Rodrigo Moreira Ladeira Grilo,M,MG,SDD,199,199,Superior completo,PSL,E,1972-07-26,,2011,2013-10-04,710369.04,1945.43,708423.61
160515,Ronaldo José Benedet,M,SC,PMDB,199,26,Superior completo,PMDB,E,1956-03-09,,2011,,962894.88,15251.51,943080.57
160516,Raimundo Antonio De Macedo,M,CE,PMDB,196,196,Superior completo,PMDB,V,1942-11-30,,2011,,561748.37,2385.01,559363.36
160517,Paulo Roberto Foletto,M,ES,PSB,196,196,Superior completo,PSB,E,1956-04-30,,2011,,871816.78,8487.45,856149.08
160518,Weliton Fernandes Prado,M,MG,PT,420,356,Superior completo,PT,E,1975-08-24,,2011,,623121.61,7938.09,615183.52
160519,Júlio José De Campos,M,MT,DEM,320,228,Superior completo,DEM,E,1946-12-11,,2011,,889951.32,3612.94,886338.38
160527,Aguinaldo Velloso Borges Ribeiro,M,PB,PP,44,26,Superior completo,PP,L,1969-02-13,,2011,,174618.54,1696.14,172922.40
160528,Danilo Jorge De Barros Cabral,M,PE,PSB,199,245,Superior completo,PSB,L,1967-04-21,,1991,,3384.30,0.00,3384.30
160529,Aluizio Dos Santos Junior,M,RJ,PV,196,196,Superior completo,PV,V,1968-07-13,,2011,,219984.97,15.82,219969.15
160530,Antonio José Imbassahy Da Silva,M,BA,PSDB,29,398,Superior completo,PSDB,E,1948-03-12,,2011,,889577.44,2266.19,878838.98
160531,Johnathan Pereira De Jesus,M,RR,PRB,399,258,Superior incompleto,PRB,E,1983-09-03,,2011,,1127663.70,3691.48,1080290.54
160532,Adriano Eli Corrêa,M,SP,DEM,372,26,Superior completo,DEM,E,1976-01-13,,2011,,594286.68,4414.34,589872.34
160533,Liliam Sá De Paula,F,RJ,PROS,296,178,Superior incompleto,PR,E,1960-04-22,,2011,2011-10-27,734395.76,7551.30,726844.46
160534,Lauriete Rodrigues Pinto,F,ES,PSC,60,145,Ensino fundamental completo,PSC,E,1970-02-23,,2011,,513757.27,2216.47,506180.39
160535,Dionilso Mateus Marcon,M,RS,PT,189,26,Ensino fundamental incompleto,PT,E,1964-09-21,,2011,,883880.19,17107.88,863872.31
160536,Marco Antonio Tebaldi,M,SC,PSDB,179,398,Superior completo,PSDB,E,1958-01-31,,2011,,615833.71,4451.07,599390.00
160537,Gabriel Benedito Issaac Chalita,M,SP,PMDB,186,397,Superior completo,PSB,E,1969-04-30,,2011,2011-06-08,633770.18,4280.64,629224.98
160538,Elvino José Bohn Gass,M,RS,PT,428,26,Superior completo,PT,E,1962-02-05,,2011,,906834.11,14143.72,881044.54
160539,Anthony William Garotinho Matheus De Oliveira,M,RJ,PR,372,53,Ensino médio completo,PR,E,1960-04-18,,2011,,812496.98,1938.28,802957.53
160540,Otoniel Carlos De Lima,M,SP,PRB,0,26,Superior completo,PRB,E,1969-06-19,,2011,,921384.62,4203.70,917180.92
160541,Arthur César Pereira De Lira,M,AL,PP,321,26,Superior completo,PP,E,1969-06-25,,2011,,551981.64,5490.29,546491.35
160542,Márcio Costa Macêdo,M,SE,PT,121,90,Superior completo,PT,E,1970-09-18,,2011,,980285.40,10771.05,965114.35
160543,André Luis Dantas Ferreira,M,SE,PSC,345,26,Superior incompleto,PSC,E,1972-02-23,,2011,,971981.44,12935.03,959046.41
160544,Junji Abe,M,SP,PSD,350,228,Superior incompleto,DEM,E,1940-12-15,,2011,2011-10-26,846439.81,12973.34,821716.72
160545,Alexandre Leite Da Silva,M,SP,DEM,399,228,Superior incompleto,DEM,E,1989-04-18,,2011,,745385.51,6347.46,713114.02
160546,Armando Vergílio Dos Santos Júnior,M,GO,SDD,285,365,Superior incompleto,PMN,E,1965-08-03,,2011,2011-10-26,678066.07,6358.44,671707.63
160547,João Luiz Correia Argôlo Dos Santos,M,BA,SDD,354,26,Superior incompleto,PP,E,1980-06-23,,2011,2013-10-04,842767.57,11321.25,831446.32
160548,Jonas Donizette Ferreira,M,SP,PSB,372,245,Ensino médio completo,PSB,V,1965-06-25,,2011,,318915.20,2818.01,316097.19
160549,João Paulo Lima E Silva,M,PE,PT,45,245,Superior incompleto,PT,E,1952-12-31,,2011,,821825.66,5030.01,805959.56
160550,Luiz Carlos Pietschmann,M,DF,PSDB,432,228,Superior incompleto,PMDB,E,1962-03-30,,2011,2013-10-01,504807.46,3624.30,501183.16
160551,Anderson Ferreira Rodrigues,M,PE,PR,0,228,Superior incompleto,PR,E,1972-12-10,,2011,,912360.42,830.50,911529.92
160552,Danrlei De Deus Hinterholz,M,RS,PSD,204,252,Ensino médio incompleto,PTB,E,1973-04-18,,2011,2011-10-26,733576.23,6559.09,725846.50
160553,Antonio Luiz Paranhos Ribeiro Leite De Brito,M,BA,PTB,40,44,Superior completo,PTB,E,1969-01-17,,2011,,862927.33,9173.84,853753.49
160554,Herbson Jairo Ribeiro Bantim,M,RR,SDD,0,199,Superior completo,PSDB,E,1958-11-20,,2011,2013-10-07,740162.45,5009.33,735153.12
160555,Lourival Mendes Da Fonseca Filho,M,MA,PTDOB,325,167,Superior completo,PTDOB,E,1955-03-27,,2011,,747393.99,5760.55,741633.44
160556,João Carlos Siqueira,M,MG,PT,11,5,Superior completo,PT,E,1967-02-28,,2011,,905613.20,8789.98,831960.42
160557,Claudio Alberto Castelo Branco Puty,M,PA,PT,317,136,Superior completo,PT,E,1970-08-02,,2011,,941504.29,895.51,925108.78
160558,Paulo Roberto Freire Da Costa,M,SP,PR,434,5,Superior completo,PR,E,1955-02-14,,2011,,856178.00,8894.78,846171.27
160559,Alceu Moreira Da Silva,M,RS,PMDB,160,26,Superior incompleto,PMDB,E,1954-06-04,,2011,,978687.73,8432.90,964113.31
160560,José De Filippi Júnior,M,SP,PT,201,398,Superior completo,PT,L,1957-06-02,,2011,,650957.37,21056.47,616634.24
160561,José Olimpio Silveira Moraes,M,SP,PP,160,160,Superior completo,PP,E,1956-12-11,,2011,,877475.05,14089.60,858322.67
160562,Edson Giroto,M,MS,PMDB,201,398,Superior completo,PR,L,1959-09-23,,2011,2011-10-25,802497.04,15337.45,779885.17
160563,Onofre Santo Agustini,M,SC,PSD,407,26,Ensino fundamental completo,DEM,E,1940-03-22,,2011,2011-10-26,802419.68,12010.64,786973.92
160564,Ozanilda Gondim Vital Do Rego,F,PB,PMDB,0,245,Superior completo,PMDB,E,1946-03-30,,2011,,804796.66,1672.72,799123.94
160565,Mara Cristina Gabrilli,F,SP,PSDB,360,178,Superior completo,PSDB,E,1967-09-28,,2011,,819363.33,5534.10,812742.43
160566,Nelson Padovani,M,PR,PSC,399,228,Superior completo,PSC,E,1948-09-17,,2011,,904803.41,4576.17,900227.24
160567,Nelson Marchezan Júnior,M,RS,PSDB,199,26,Superior completo,PSDB,E,1971-11-30,,2011,,895825.03,46582.33,848955.18
160568,Rogério Carvalho Santos,M,SE,PT,196,26,Superior completo,PT,E,1968-08-02,,2011,,1004626.35,2670.15,943177.30
160569,Waldenor Alves Pereira Filho,M,BA,PT,45,26,Superior completo,PT,E,1954-03-08,,2011,,907429.59,2528.43,904901.16
160570,Jerônimo Pizzolotto Goergen,M,RS,PP,199,26,Superior completo,PP,E,1976-01-20,,2011,,892346.67,10223.92,881952.76
160571,João Rodrigues,M,SC,PSD,112,245,Ensino médio completo,DEM,L,1967-03-23,,2011,2011-10-26,22529.73,0.00,22529.73
160572,Jorge Wicks Côrte Real,M,PE,PTB,201,228,Superior completo,PTB,E,1951-05-09,,2011,,878614.61,3281.92,867032.69
160573,João José De Arruda Júnior,M,PR,PMDB,349,44,Superior completo,PMDB,E,1976-05-22,,2011,,796812.44,7357.13,787655.31
160574,João Ananias Vasconcélos Neto,M,CE,PCDOB,128,26,Superior completo,PCDOB,E,1954-04-23,,2011,,1023556.04,8277.67,991590.09
160575,Érika Jucá Kokay,F,DF,PT,305,222,Superior completo,PT,E,1957-08-15,,2011,,712917.62,621.07,712296.55
160576,Cesar Hanna Halum,M,TO,PRB,122,26,Superior completo,PPS,E,1954-03-10,,2011,2011-10-26,1177519.71,23408.00,1034563.71
160577,Adrian Mussi Ramos,M,RJ,PMDB,0,245,Ensino médio completo,PMDB,E,1967-03-11,,2011,,657150.22,3913.73,639236.49
160578,Edmar De Souza Arruda,M,PR,PSC,45,228,Superior completo,PSC,E,1959-09-26,,2011,,847733.22,15617.32,823320.89
160579,Alexandre Rubio Roso,M,RS,PSB,196,196,Superior completo,PSB,E,1964-11-12,,2011,,925518.15,1962.48,908031.48
160580,Maria Aparecida Borghetti,F,PR,PROS,60,26,Superior completo,PP,E,1965-02-18,,2011,2013-10-09,845865.64,4217.29,840167.92
160581,Assis Flávio Da Silva Melo,M,RS,PCDOB,263,105,Ensino médio completo,PCDOB,E,1962-09-14,,2011,,949471.41,13764.78,918997.91
160582,José Alberto Oliveira Veloso Filho,M,MA,PMDB,99,178,Superior completo,PMDB,E,1987-02-10,,2011,,819966.69,1079.72,780545.09
160584,Carlos Jose De Almeida,M,SP,PT,81,26,Superior completo,PT,V,1963-06-25,,2011,,479401.58,3798.77,475602.81
160585,Carlaile Jesus Pedrosa,M,MG,PSDB,160,160,Ensino médio completo,PSDB,V,1950-10-03,,2011,,494720.75,6915.88,481804.87
160586,William Dib,M,SP,PSDB,196,196,Superior completo,PSDB,E,1946-11-25,,2011,,856039.96,20860.04,832749.03
160587,Fábio Ricardo Trad,M,MS,PMDB,199,199,Superior completo,PMDB,E,1969-08-18,,2011,,843381.30,2298.22,841083.08
160588,Diego Leonardo De Andrade Carvalho,M,MG,PSD,40,44,Superior completo,PR,E,1977-08-08,,2011,2011-10-26,882415.84,3968.27,835844.59
160589,Bruna Dias Furlan,F,SP,PSDB,0,258,Superior completo,PSDB,E,1983-04-28,,2011,,865988.68,21830.70,829614.02
160590,Hélio Batista Dos Santos,M,MA,PSDB,367,334,Ensino médio completo,PSDB,E,1963-12-01,,2011,2013-10-31,885440.73,1781.78,883658.95
160591,Vinicius De Azevedo Gurgel,M,AP,PR,303,228,Superior completo,PRTB,E,1978-07-31,,2011,2011-08-30,1008578.13,1545.39,1007032.74
160592,José Carlos Becker De Oliveira E Silva,M,PR,PT,399,387,Superior completo,PT,E,1978-06-21,,2011,,904236.98,13098.35,891138.63
