id_deputado,nome_completo,sexo,uf,partido_atual,profissao,eleicao_ocupacao,eleicao_grau_instrucao,eleicao_partido,situacao,data_nascimento,data_falecimento,ano_inicio,data_saida,soma_documento,soma_glosa,soma_liquido,,receita_total_eleicoes,tipo_receita,nome_parlamentar,total_bens,tipo_bem,total_despesas_eleicoes,id_municipio,votos,anos,mandatos,causa_fimdescr
73588,Carlos Mauro Cabral Benevides,M,CE,PMDB,183,26,Superior completo,PMDB,E,1930-03-21,,1999,,1605225.7499999998,2857.2599999999993,1602368.49,137,563780,RECURSOS DE PESSOAS JURÍDICAS,Mauro Benevides,1738099.42,11,562064.51,2300101,8,,1,
73589,Antonio Jose Mota,,CE,PMDB,436,,,,,,,1999,,0,0,0,138,,,Antonio Jose Mota,,,,,,,,
73591,Renato Silva,,,,436,,,,,,,1999,,0,0,0,139,,,Renato Silva,,,,,,,,
73592,Kátia Abreu,,TO,,436,,,,,,,1999,,0,0,0,140,,,Kátia Abreu,,,,,,,,
73593,Rainel Barbosa,,TO,PMDB,436,,,,,,,1999,,0,0,0,141,,,Rainel Barbosa,,,,,,,,
73594,Nilmar Gavino Ruiz,F,TO,PEN,283,26,Superior completo,PR,S,1956-02-05,,1999,2013-03-11,739117.7499999992,6088.129999999996,733029.6199999995,142,747126.67,RECURSOS DE PESSOAS JURÍDICAS,Nilmar Ruiz,1078636.31,11,747126.67,1700251,11,0.594113620807666,1,Afastamento
73595,Chico Sardelli,,SP,PFL,436,,,,,,,1999,,0,0,0,143,,,Chico Sardelli,,,,,,,,
73596,Saulo Coelho,,,,436,,,,,,,1991,,0,0,0,144,,,Saulo Coelho,,,,,,,,
73599,Edir Pedro De Oliveira,M,RS,PTB,372,,,,S,1950-02-03,,1999,,380.48,0.0,380.48,145,,,Edir Oliveira,,,,,,0.0766598220396988,1,Afastamento
73601,Moacir Piovesan,,PR,PDT,436,314,Superior completo,PSC,,1957-05-01,,1999,,0,0,0,146,,,Moacir Piovesan,,,,,,,,
73602,Manoel Vitório,,,,436,,,,,,,1999,,0,0,0,147,,,Manoel Vitório,,,,,,,,
73603,Orlando Fantazzini,,SP,PT,436,,,,,,,1999,,0,0,0,148,,,Orlando Fantazzini,,,,,,,,
73612,Paulo José Alves Rattes,M,RJ,PMDB,0,245,Superior completo,PMDB,E,1933-12-21,,2007,,369585.1600000009,923.5499999999998,368661.6100000009,149,149625,RECURSOS DE PESSOAS FÍSICAS,Paulo Rattes,358223.87,19,149625,3300100,1,1.35797399041752,2,Afastamento
73643,Wagner Amaral Salustiano,,SP,PPB,436,,,,,,,1995,,0,0,0,150,,,Wagner Amaral Salustiano,,,,,,,,
73644,Welson Gasparini,,,PPR,436,,,,,,,1995,,0,0,0,151,,,Welson Gasparini,,,,,,,,
73645,Zulaie Cobra,,SP,PSDB,436,,,,,,,1995,,0,0,0,152,,,Zulaie Cobra,,,,,,,,
73646,Antônio Joaquim,,MT,PDT,436,,,,,,,1991,,0,0,0,153,,,Antônio Joaquim,,,,,,,,
73651,Rogerio Lucio Soares Da Silva,M,MT,PP,116,,,,E,1954-11-22,,1995,,458.17,0.0,458.17,154,,,Rogerio Silva,,,,,,0.402464065708419,2,Afastamento
73652,Aparecida Maria Borges Bezerra,,MT,PMDB,436,,,,,,,1995,,0,0,0,155,,,Aparecida Maria Borges Bezerra,,,,,,,,
73653,Wellington Antonio Fagundes,M,MT,PR,223,26,Superior completo,PR,E,1957-06-01,,2003,,1092523.6199999987,9771.219999999985,962752.4000000029,156,2916277.55,RECURSOS PRÓPRIOS,Wellington Fagundes,10275865.56,12,2916277.55,510452,24,,1,
73654,Agnelo Santos Queiroz Filho,,DF,PCDOB,436,,,,,,,1995,,0,0,0,157,,,Agnelo Santos Queiroz Filho,,,,,,,,
73655,Augusto Silveira De Carvalho,M,DF,SDD,0,26,Superior completo,PPS,E,1953-07-27,,1991,2013-10-01,841810.7699999998,2543.3399999999997,819467.4299999998,158,358728,RECURSOS PRÓPRIOS,Augusto Carvalho,539628,12,358728,530010,1836,,5,Afastamento
73658,Jofran Frejat,M,DF,PR,196,,,,E,1937-05-19,,1991,,251437.55999999988,213.19,251224.36999999988,159,,,Jofran Frejat,,,,,,3.99726214921287,1,Término da Legislatura
73659,Maria Laura,,,,436,,,,,,,1991,,0,0,0,160,,,Maria Laura,,,,,,,,
73660,Osório Adriano Filho,M,DF,DEM,137,,,,S,1929-07-10,,1991,2007-04-23,38572.85000000001,40.0,38532.85000000001,161,,,Osório Adriano,,,,,,2.97056810403833,2,Afastamento
73661,Wigberto Tartuce,,DF,PPB,436,,,,,,,1995,,0,0,0,162,,,Wigberto Tartuce,,,,,,,,
73662,Aldo Arantes,,GO,PCDOB,436,,,,,,,1995,,0,0,0,163,,,Aldo Arantes,,,,,,,,
73666,Jovair De Oliveira Arantes,M,GO,PTB,2,26,Superior completo,PTB,E,1951-06-04,,1995,,1545841.4800000018,130027.42999999995,1415814.0500000056,164,2320351.01,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Jovair Arantes,3681018,12,2319585.26,5200050,488,,1,
73667,Lidia Quinan,,GO,PSDB,436,,,,,,,1995,,0,0,0,165,,,Lidia Quinan,,,,,,,,
73672,Pedro Canedo,,,PSDB,436,,,,,,,1995,,0,0,0,166,,,Pedro Canedo,,,,,,,,
73673,Pedro Wilson Guimarães,M,GO,PT,433,,,,E,1942-02-24,,1995,,503746.91000000015,3304.4199999999987,500442.4900000003,167,,,Pedro Wilson,,,,,,3.99726214921287,1,Término da Legislatura
73674,Roberto Egídio Balestra,M,GO,PP,138,26,Superior completo,PP,E,1944-05-24,,1991,,1123388.389999996,30964.850000000002,1089051.909999996,168,2398288.5,RECURSOS DE PESSOAS FÍSICAS,Roberto Balestra,5137784.85,12,2394776.39,5200050,21,,1,
73676,Sandro Antonio Scodro,M,GO,PMDB,399,26,Superior completo,PR,E,1958-12-31,,1995,2011-11-03,1488019.4400000009,12243.600000000004,1473784.0399999998,169,4866458.06,RECURSOS DE PESSOAS JURÍDICAS,Sandro Mabel,74751243.06,11,4866458.06,5200050,188,,1,
73677,Vilmar Da Silva Rocha,M,GO,PSD,264,397,Superior completo,DEM,L,1951-02-14,,1991,2011-10-26,561.16,0.0,561.16,170,1689405.1,RECURSOS DE PESSOAS FÍSICAS,Vilmar Rocha,1584278.78,19,1687295.49,5200050,24,0.082135523613963,5,Secretário de Estado
73678,Zé Gomes Da Rocha,,GO,PMDB,436,,,,,,,1991,,0,0,0,171,,,Zé Gomes Da Rocha,,,,,,,,
73679,Andre Puccinelli,,MS,PMDB,436,,,,,,,1995,,0,0,0,172,,,Andre Puccinelli,,,,,,,,
73680,Dilso Sperafico,,,,436,,,,,,,1995,,0,0,0,173,,,Dilso Sperafico,,,,,,,,
73681,Ariston Andrade,,,,436,,,,,,,1999,,0,0,0,174,,,Ariston Andrade,,,,,,,,
73682,João Eduardo Dado Leite De Carvalho,M,SP,SDD,102,18,Superior completo,PDT,E,1954-12-16,,2003,2013-10-01,1278369.1800000067,21923.97999999998,1254093.2000000093,175,833395.4,RECURSOS DE PESSOAS FÍSICAS,João Dado,3432962.49,11,867376.51,3500105,35,,1,
73683,Ary José Vanazzi,,RS,PT,436,,,,,,,1999,,0,0,0,176,,,Ary José Vanazzi,,,,,,,,
73684,Orlando Desconsi,,RS,PT,436,,,,,,,1999,,0,0,0,177,,,Orlando Desconsi,,,,,,,,
73685,Divaldo Suruagy,,AL,PST,436,,,,,,,1999,,0,0,0,178,,,Divaldo Suruagy,,,,,,,,
73686,Ana Corso,,RS,PT,436,,,,,,,1999,,0,0,0,179,,,Ana Corso,,,,,,,,
73687,Tânia Soares,,SE,PCDOB,436,,,,,,,1999,,0,0,0,180,,,Tânia Soares,,,,,,,,
73688,Kincas Mattos,,,,436,,,,,,,1999,,0,0,0,181,,,Kincas Mattos,,,,,,,,
73689,Clovis Ilgenfritz,,RS,PT,436,,,,,,,1999,,0,0,0,182,,,Clovis Ilgenfritz,,,,,,,,
73690,José Elízio Andrade,,RN,PDT,436,,,,,,,1999,,0,0,0,183,,,José Elízio Andrade,,,,,,,,
73691,Haroldo Bezerra,,,,436,,,,,,,1999,,0,0,0,184,,,Haroldo Bezerra,,,,,,,,
73692,Osmar Gasparini Terra,M,RS,PMDB,196,26,Superior completo,PMDB,E,1950-02-18,,1999,,1055208.4100000043,10075.909999999996,1037747.6500000037,185,674609.2,RECURSOS DE PESSOAS JURÍDICAS,Osmar Terra,307109.09,11,674608.04,4300034,43,,1,
73693,Reinaldo Gripp,,RJ,PL,436,,,,,,,1999,,0,0,0,186,,,Reinaldo Gripp,,,,,,,,
73696,Angela Regina Heinzen Amin Helou,F,SC,PP,284,,,,E,1947-12-20,,1991,,514008.98999999993,10280.17,503728.82000000053,187,,,Angela Amin,,,,,,3.99726214921287,1,Término da Legislatura
73701,Benedita Souza Da Silva Sampaio,F,RJ,PT,352,59,Superior completo,PT,E,1942-04-26,,1991,,763589.7899999998,4401.06,753637.2200000007,188,822867.52,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Benedita Da Silva,1280829,11,822290.5,3300100,51,,1,
73716,Leomar De Melo Quintanilha,M,TO,PMDB,0,101,Superior completo,PMDB,S,1945-10-23,,1991,,60854.06999999995,94.24,60759.82999999996,189,884879.67,RECURSOS DE PESSOAS JURÍDICAS,Leomar Quintanilha,3539669.54,12,884805.07,1700251,8,0.331279945242984,1,Afastamento
73718,Sigmaringa Seixas,,,,436,,,,,,,1991,,0,0,0,190,,,Sigmaringa Seixas,,,,,,,,
73758,Flávio Augusto Coelho Derzi,,MS,PPB,436,,,,,,,1991,,0,0,0,191,,,Flávio Augusto Coelho Derzi,,,,,,,,
73760,Marisa Joaquina Monteiro Serrano,,MS,PSDB,436,,,,,,,1995,,0,0,0,192,,,Marisa Joaquina Monteiro Serrano,,,,,,,,
73761,Nelson Trad,M,MS,PMDB,290,,,,E,1930-10-30,,1991,,568427.289999999,13530.72,554896.5699999993,193,,,Nelson Trad,,,,,,3.99726214921287,1,Término da Legislatura
73762,Oscar Goldoni,,,PDT,436,,,,,,,1995,,0,0,0,194,,,Oscar Goldoni,,,,,,,,
73764,Abelardo Luiz Lupion Mello,M,PR,DEM,27,26,Superior incompleto,DEM,E,1952-08-25,,1991,,1519234.1100000027,10011.610000000002,1509222.500000001,195,1813728.51,RECURSOS PRÓPRIOS,Abelardo Lupion,7596231.13,19,1813728.51,4100103,1706,,1,
73765,Affonso Alves De Camargo Neto,M,PR,PSDB,201,26,Superior completo,PSDB,E,1929-04-30,,1995,,295786.8499999998,3467.759999999997,292319.0899999996,196,456200,RECURSOS PRÓPRIOS,Affonso Camargo,8499192.43,12,455824.39,4100202,3,3.99726214921287,1,Término da Legislatura
73767,Basilio Villani,,PR,PPB,436,160,Ensino médio completo,PSL,,1959-12-16,,1991,,0,0,0,197,,,Basilio Villani,,,,,,,,
73768,Dilceu João Sperafico,M,PR,PP,202,26,Superior completo,PP,E,1948-01-26,,1995,,1311564.7799999998,4315.930000000002,1306798.8499999996,198,1085600,RECURSOS DE PESSOAS JURÍDICAS,Dilceu Sperafico,11001239.03,11,1085167.78,4100202,1,,1,
73769,Elias Abrahão,,PR,PMDB,436,,,,,,,1995,,0,0,0,199,,,Elias Abrahão,,,,,,,,
73771,Flavio Arns,,PR,PSDB,436,228,Superior completo,PSB,,1954-01-05,,1991,,0,0,0,200,,,Flavio Arns,,,,,,,,
73772,Hermes Parcianello,M,PR,PMDB,303,303,Superior completo,PMDB,E,1958-04-25,,1995,,1288168.2099999986,18250.120000000003,1234938.5200000003,201,371383.59,RECURSOS PRÓPRIOS,Hermes Parcianello,865636,19,371383.59,4100103,1,,1,
73773,Homero Oguido,,,,436,,,,,,,1991,,0,0,0,202,,,Homero Oguido,,,,,,,,
73775,Jose Borba,,PR,PTB,436,,,,,,,1995,,0,0,0,203,,,Jose Borba,,,,,,,,
73776,José Mohamed Janene,,PR,PPB,436,,,,,,,1995,,0,0,0,204,,,José Mohamed Janene,,,,,,,,
73777,Luciano Pizzatto,M,PR,DEM,0,398,Superior completo,DEM,S,1957-03-23,,1991,,45739.590000000004,2668.95,43070.64000000001,205,360775.69,RECURSOS DE PESSOAS JURÍDICAS,Luciano Pizzatto,8112521.8,12,360758.64,4100103,7,0.0027378507871321,1,Licença Conjunta Consecutiva
73778,Luiz Carlos Jorge Hauly,M,PR,PSDB,187,26,Superior completo,PSDB,E,1950-10-08,,1991,,502956.7399999989,4557.330000000003,498399.40999999933,206,2440719.66,RECURSOS DE PESSOAS JURÍDICAS,Luiz Carlos Hauly,1884927.85,11,2440719.66,4100103,20,,2,Secretário de Estado
73780,Max Rosenmann,M,PR,PMDB,225,,,,V,1944-11-29,2008-10-25,1991,,0,0,0,207,,,Max Rosenmann,,,,,,1.73032169746749,1,Falecimento
73781,Nelson Meurer,M,PR,PP,367,26,Ensino fundamental completo,PP,E,1942-07-23,,1995,,1519412.629999988,20595.75,1490816.8799999903,208,966812.43,RECURSOS DE PESSOAS JURÍDICAS,Nelson Meurer,2107409.51,21,966642.81,4100103,5,,1,
73782,Odilio Balbinotti,M,PR,PMDB,27,17,Superior incompleto,PMDB,E,1941-06-08,,1995,,1033310.859999998,11234.789999999999,1022076.0699999988,209,2399900,RECURSOS PRÓPRIOS,Odílio Balbinotti,17689897.57,11,2399097.31,4100103,1,,1,
73783,Roque Zimmermann,,PR,PT,436,,,,,,,1995,,0,0,0,210,,,Roque Zimmermann,,,,,,,,
73784,Paulo Bernardo,,PR,PT,436,228,Superior completo,PSB,,1954-01-05,,1991,,0,0,0,211,,,Paulo Bernardo,,,,,,,,
73786,Reinhold Stephanes,M,PR,PSD,45,26,Superior completo,PMDB,L,1939-08-13,,1991,2011-10-26,741972.9900000003,3408.72,727332.5300000001,212,1028307.99,RECURSOS DE PESSOAS JURÍDICAS,Reinhold Stephanes,1376608.2,11,1025980.07,4100103,44,2.01779603011636,1,Secretário de Estado
73788,Ricardo José Magalhães Barros,M,PR,PP,68,,,,L,1959-11-15,,1995,,469146.0099999973,3412.8399999999997,465733.16999999754,213,,,Ricardo Barros,,,,,,3.58384668035592,2,Licença Conjunta Consecutiva
73790,Valdomiro Meger,,,,436,,,,,,,1995,,0,0,0,214,,,Valdomiro Meger,,,,,,,,
73791,Vilson Santini,,,,436,,,,,,,1995,,0,0,0,215,,,Vilson Santini,,,,,,,,
73792,Werner Wanderer,,PR,PFL,436,,,,,,,1991,,0,0,0,216,,,Werner Wanderer,,,,,,,,
73793,Edson Bez De Oliveira,M,SC,PMDB,21,303,Superior completo,PMDB,E,1950-03-06,,1995,,1571920.9500000058,8990.61,1562819.340000007,217,764757.76,RECURSOS DE PESSOAS JURÍDICAS,Edinho Bez,5552496.69,11,764642.79,4200051,4,,1,
73794,Edison Adrião Andrino De Oliveira,,SC,PMDB,436,,,,,,,1991,,0,0,0,218,,,Edison Adrião Andrino De Oliveira,,,,,,,,
73795,Hugo Biehl,,SC,PPB,436,,,,,,,1991,,0,0,0,219,,,Hugo Biehl,,,,,,,,
73801,Renildo Vasconcelos Calheiros,M,PE,PCDOB,399,,,,V,1959-04-20,,1991,,0,0,0,220,,,Renildo Calheiros,,,,,,1.91375770020534,1,Renúncia
73805,Roberto João Pereira Freire,M,SP,PPS,199,199,Superior completo,PPS,E,1942-04-20,,1991,,772213.9699999966,9467.990000000009,754733.5999999979,221,1624608.27,RECURSOS DE PESSOAS JURÍDICAS,Roberto Freire,849344.48,11,1587834.84,3500105,35,,1,
73808,Sérgio Luís Lacerda Brito,M,BA,PSD,381,26,Superior completo,PSC,E,1961-06-08,,1991,2011-10-26,1419704.0399999993,26170.820000000014,1386664.13,222,123617.31,RECURSOS PRÓPRIOS,Sérgio Brito,2064049.95,11,123617.31,290170,2465,,1,
73809,Uldurico Alves Pinto,M,BA,PHS,196,196,Superior completo,PHS,E,1953-01-14,,1991,2009-10-29,667890.1399999968,12002.759999999998,655887.3799999969,223,93882.34,RECURSOS PRÓPRIOS,Uldurico Pinto,871327.26,13,93882.34,290170,4,3.8466803559206,2,Afastamento
73817,Antonio Ferreira Da Cruz Filho,M,MS,PP,196,196,Superior completo,PP,E,1949-12-05,,1999,,562320.3000000017,2745.7200000000007,559574.5800000017,224,348319.37,RECURSOS DE PESSOAS FÍSICAS,Antonio Cruz,1474155,12,348319.37,500390,14,3.99726214921287,1,Término da Legislatura
73825,Carlos Frederico Theodoro Nader,,RJ,PFL,436,,,,,,,1999,,0,0,0,225,,,Carlos Frederico Theodoro Nader,,,,,,,,
73827,Edmundo Galdino,,TO,PSDB,436,,,,,,,1991,,0,0,0,226,,,Edmundo Galdino,,,,,,,,
73828,Dr. Gomes,,AM,PFL,436,,,,,,,1999,,0,0,0,227,,,Dr. Gomes,,,,,,,,
73829,Paulo Lessa,,RJ,PPB,436,,,,,,,1999,,0,0,0,228,,,Paulo Lessa,,,,,,,,
73832,Crescêncio Pereira Jr. E Outros,,CE,PFL,436,,,,,,,1999,,0,0,0,229,,,Crescêncio Pereira Jr. E Outros,,,,,,,,
73873,João Batista Matos,M,SC,PMDB,192,,,,E,1948-01-08,,1995,,548457.7299999988,7831.539999999992,540626.189999999,230,,,João Matos,,,,,,3.99726214921287,1,Término da Legislatura
73874,João Alberto Pizzolatti Júnior,M,SC,PP,153,26,Superior completo,PP,E,1961-10-31,,1995,,1190368.410000009,7342.769999999997,1182897.3500000085,231,1628994.94,RECURSOS DE PESSOAS JURÍDICAS,João Pizzolatti,2629091.32,11,1628286.46,4200051,7,,1,
73875,José Carlos Vieira,M,SC,PR,0,397,Superior completo,PR,S,1953-05-27,,1995,2009-10-13,301843.6899999994,281.81,301561.87999999936,232,699510,RECURSOS DE PESSOAS FÍSICAS,José Carlos Vieira,1327766.08,13,699510,4200101,12,1.94934976043806,3,Afastamento
73876,Jose Fritsch,,SC,PT,436,,,,,,,1995,,0,0,0,233,,,Jose Fritsch,,,,,,,,
73882,Paulo Roberto Bauer,M,SC,PSDB,245,,,,E,1957-03-20,,1991,,128374.2600000001,2067.99,126306.27000000006,234,,,Paulo Bauer,,,,,,0.887063655030801,3,Secretário de Estado
73883,Paulo Roberto Barreto Bornhausen,M,SC,PSB,199,26,Superior completo,DEM,E,1963-09-19,,1995,2011-10-26,645320.2300000032,3154.690000000001,642165.5400000039,235,1321936.82,RECURSOS DE PESSOAS JURÍDICAS,Paulo Bornhausen,1963496.7,11,2941723.14,4200051,1,,3,Secretário de Estado
73884,Paulo Gilberto Gouvêa Da Costa,,SC,PFL,436,,,,,,,1995,,0,0,0,236,,,Paulo Gilberto Gouvêa Da Costa,,,,,,,,
73885,Antônio Serafim Venzon,,SC,PDT,436,,,,,,,1995,,0,0,0,237,,,Antônio Serafim Venzon,,,,,,,,
73886,Adão Pretto,M,RS,PT,189,,,,V,1945-12-18,2009-02-05,1991,,0,0,0,238,,,Adão Pretto,,,,,,2.01232032854209,1,Falecimento
73888,Airton Dipp,,RS,PDT,436,,,,,,,1995,,0,0,0,239,,,Airton Dipp,,,,,,,,
73889,João Augusto Ribeiro Nardes,,RS,PPB,436,,,,,,,1995,,0,0,0,240,,,João Augusto Ribeiro Nardes,,,,,,,,
73891,Darcísio Paulo Perondi,M,RS,PMDB,196,26,Superior completo,PMDB,E,1947-04-02,,1995,,1830171.1799999946,30777.61999999998,1790893.5599999935,241,989289,RECURSOS PRÓPRIOS,Darcísio Perondi,1620812.52,12,989211.75,4300059,204,,1,
73892,Eliseu Lemos Padilha,M,RS,PMDB,199,26,Superior completo,PMDB,E,1945-12-23,,1995,,1150749.8999999997,6408.280000000001,1104941.6200000015,242,1131164.46,RECURSOS PRÓPRIOS,Eliseu Padilha,3629525.73,11,1118809.25,4300034,1,,2,Afastamento
73893,Enio Egon Bergmann Bacci,M,RS,PDT,199,199,Superior completo,PDT,E,1958-09-19,,1995,,1588383.8999999932,17345.149999999994,1571038.749999994,243,325400,RECURSOS DE PARTIDO POLÍTICO,Enio Bacci,1108686.23,11,325382.02,4300059,59,,1,
73894,Esther Grossi,,RS,PT,436,,,,,,,1995,,0,0,0,244,,,Esther Grossi,,,,,,,,
73895,Ezidio Pinheiro,,RS,PSB,436,,,,,,,1995,,0,0,0,245,,,Ezidio Pinheiro,,,,,,,,
73896,Fetter Junior,,RS,PPB,436,,,,,,,1991,,0,0,0,246,,,Fetter Junior,,,,,,,,
73897,Germano Rigotto,,RS,PMDB,436,90,Superior completo,PCDOB,,1973-06-28,,1991,,0,0,0,247,,,Germano Rigotto,,,,,,,,
73900,Jarbas Lima,,RS,PPR,436,,,,,,,1995,,0,0,0,248,,,Jarbas Lima,,,,,,,,
73901,Jose Fortunati,,RS,PDT,436,,,,,,,1991,,0,0,0,249,,,Jose Fortunati,,,,,,,,
73902,Luiz Fernando Mainardi,,RS,PT,436,,,,,,,1995,,0,0,0,250,,,Luiz Fernando Mainardi,,,,,,,,
73904,Jorge Alberto Portanova Mendes Ribeiro Filho,M,RS,PMDB,199,26,Superior completo,PMDB,L,1954-12-27,,1995,,942229.8900000012,7059.139999999999,935170.7500000013,251,1050725.2,RECURSOS DE PESSOAS JURÍDICAS,Mendes Ribeiro Filho,900595.13,19,1050725.2,4300034,71,0.941820670773443,2,Ministro de Estado
73906,Nelson Marchezan,,RS,PSDB,436,,,,,,,1995,,0,0,0,252,,,Nelson Marchezan,,,,,,,,
73907,Nelson Luiz Proença Fernandes,M,RS,PPS,129,,,,E,1950-08-14,,1991,,392342.69999999943,5829.790000000005,386512.9099999995,253,,,Nelson Proença,,,,,,3.10746064339493,2,Secretário de Estado
73908,Odacir Klein,,,,436,,,,,,,1991,,0,0,0,254,,,Odacir Klein,,,,,,,,
73909,Osvaldo Anicetto Biolchi,M,RS,PMDB,0,,,,S,1934-12-16,,1995,,205355.83999999962,1370.5100000000002,203985.32999999964,255,,,Osvaldo Biolchi,,,,,,1.1854893908282,3,Afastamento
73910,Paulo Renato Paim,,RS,PT,436,,,,,,,1991,,0,0,0,256,,,Paulo Renato Paim,,,,,,,,
73912,Roberto John,,PI,PT,436,,,,,,,1999,,0,0,0,257,,,Roberto John,,,,,,,,
73913,Guilherme Melo,,PI,PPB,436,,,,,,,,,0,0,0,258,,,Guilherme Melo,,,,,,,,
73920,Dr. Rodolfo Pereira,,RR,PDT,436,,,,,,,2003,,0,0,0,259,,,Dr. Rodolfo Pereira,,,,,,,,
73921,Frankembergen Galvão Da Costa,M,RR,PTB,205,303,Superior completo,PSC,E,1962-04-30,,2003,,23561.280000000006,0.0,23561.280000000006,260,321500,RECURSOS DE PESSOAS JURÍDICAS,Pastor Frankembergen,558732,2,321457.65,1400027,173,0.0766598220396988,1,Término da Legislatura
73922,Suely Campos,,RR,PP,436,,,,,,,2003,,0,0,0,261,,,Suely Campos,,,,,,,,
73923,Coronel Alves,,AP,PL,436,,,,,,,2003,,0,0,0,262,,,Coronel Alves,,,,,,,,
73924,David Samuel Alcolumbre Tobelem,M,AP,DEM,160,228,Superior incompleto,DEM,E,1977-06-19,,2003,,1271281.929999999,4971.760000000001,1266310.1699999985,263,150000,RECURSOS DE PESSOAS JURÍDICAS,Davi Alcolumbre,,,150000,1600055,315,,1,
73925,Hélio Esteves,,AP,PT,436,,,,,,,2003,,0,0,0,264,,,Hélio Esteves,,,,,,,,
73926,Janete Maria Góes Capiberibe,F,AP,PSB,0,26,Superior incompleto,PSB,E,1949-05-12,,2003,,1204181.1399999997,9821.880000000005,1191759.2600000014,265,153800,RECURSOS DE PESSOAS FÍSICAS,Janete Capiberibe,855984.85,12,153756.08,1600055,64,,1,
73927,Antonio Nogueira,,AP,PT,436,,,,,,,2003,,0,0,0,266,,,Antonio Nogueira,,,,,,,,
73928,Ann Clélia De Barros Pontes,F,PA,PMDB,194,,,,E,1966-02-24,,2003,,42590.16000000002,0.0,42590.16000000002,267,,,Ann Pontes,,,,,,0.164271047227926,1,Término da Legislatura
73929,Jader Fontenelle Barbalho,M,PA,PMDB,399,,,,V,1944-10-27,,2003,,247532.76999999976,238.47000000000003,247294.29999999976,268,,,Jader Barbalho,,,,,,3.82751540041068,1,Renúncia
73930,Wladimir Afonso Da Costa Rabelo,M,PA,SDD,262,26,Ensino médio completo,PMDB,E,1964-01-16,,2003,2013-10-01,1274695.2600000033,6338.380000000001,1262356.8800000036,269,498121.2,RECURSOS PRÓPRIOS,Wladimir Costa,293941,11,498089.97,150475,5,,1,
73931,José Geraldo Torres Da Silva,M,PA,PT,189,189,Ensino fundamental completo,PT,E,1961-12-21,,2003,,1580918.1900000076,30188.240000000023,1549893.5300000063,270,1410262.89,RECURSOS DE PESSOAS FÍSICAS,Zé Geraldo,1500092.49,12,1409608.33,150475,257,,1,
73932,Zé Lima,,PA,PP,436,,,,,,,2003,,0,0,0,271,,,Zé Lima,,,,,,,,
73933,José Da Cruz Marinho,M,PA,PSC,294,26,Superior completo,PSC,E,1959-09-18,,2003,,1590984.3600000073,24542.240000000005,1546784.1200000076,272,572243.95,RECURSOS DE PESSOAS FÍSICAS,Zequinha Marinho,853570,12,572243.95,150475,219,,1,
73934,Carlos Alberto Cavalcante De Souza,M,AM,PSD,148,245,Superior completo,PP,E,1952-08-17,,2003,2011-10-26,949440.6399999993,53890.100000000006,895451.3499999994,273,315140,RECURSOS DE PARTIDO POLÍTICO,Carlos Souza,855683,11,315097.12,1300029,33,,1,
73935,Humberto Michiles,,AM,PL,436,,,,,,,2003,,0,0,0,274,,,Humberto Michiles,,,,,,,,
73936,José Lupércio Ramos De Oliveira,M,AM,PMDB,281,,,,E,1950-10-30,,2003,,720340.2600000004,9343.83,710996.4300000002,275,,,Lupércio Ramos,,,,,,2.02874743326489,1,Término da Legislatura
73937,Anselmo De Jesus Abreu,M,RO,PT,189,189,Ensino fundamental completo,PT,E,1952-12-25,,2007,,890891.9299999977,11461.609999999997,876087.889999998,276,437312.55,RECURSOS DE PESSOAS FÍSICAS,Anselmo De Jesus,1189907.61,11,437311.9,1100015,76,,1,
73938,Eduardo Valverde Araújo Alves,M,RO,PT,341,,,,E,1957-02-20,,2003,,585225.3699999982,10657.7,574567.6699999985,277,,,Eduardo Valverde,,,,,,3.66324435318275,2,Licença Conjunta Consecutiva
73939,Miguel De Souza,,RO,PL,436,,,,,,,2003,,0,0,0,278,,,Miguel De Souza,,,,,,,,
73940,Henrique Afonso Soares Lima,M,AC,PV,368,26,Superior completo,PV,E,1964-12-03,,2003,,1261589.6200000038,6062.789999999998,1255248.9600000046,279,244535.84,RECURSOS DE PARTIDO POLÍTICO,Henrique Afonso,839813.87,12,244534.04,1200013,34,,1,
73941,João Correia,,AC,PMDB,436,,,,,,,2003,,0,0,0,280,,,João Correia,,,,,,,,
73942,Júnior Betão,,AC,PPS,436,,,,,,,2003,,0,0,0,281,,,Júnior Betão,,,,,,,,
73943,Maria Perpétua De Almeida,F,AC,PCDOB,416,26,Superior incompleto,PCDOB,E,1964-12-28,,2003,,1645325.0699999982,3717.059999999999,1638427.0699999966,282,413048.2,RECURSOS PRÓPRIOS,Perpétua Almeida,867823,12,413048.2,1200013,188,,1,
73944,Zico Bronzeado,,AC,PT,436,,,,,,,2003,,0,0,0,283,,,Zico Bronzeado,,,,,,,,
73945,Carlos Eduardo Torres Gomes,M,TO,SDD,377,26,Superior incompleto,PSDB,E,1966-04-28,,2003,2013-10-05,1371861.3000000082,61761.470000000045,1310081.840000008,284,2105815.95,RECURSOS PRÓPRIOS,Eduardo Gomes,998865,12,2105815.95,1700251,306,,2,Secretário de Estado
73946,Homero Barreto,,TO,PTB,436,,,,,,,2003,,0,0,0,285,,,Homero Barreto,,,,,,,,
